【xkcoding】2018-11-06 09:39:26.719 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/wx/api/robOrder],methods=[GET]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.winterchen.controller.OrderInfoController.robOrder(java.lang.String,java.lang.String)
【xkcoding】2018-11-06 09:39:26.719 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/wx/api/getUserStatistics],methods=[GET]}" onto public java.lang.Object com.winterchen.controller.OrderInfoController.getUserStatistics(java.lang.String)
【xkcoding】2018-11-06 09:39:26.719 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/wx/api/getAgentStatistics],methods=[GET]}" onto public java.lang.Object com.winterchen.controller.OrderInfoController.getAgentStatistics(java.lang.String)
【xkcoding】2018-11-06 09:39:26.720 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/wx/api/returno],methods=[GET]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.winterchen.controller.OrderInfoController.returno(java.lang.String,int,int)
【xkcoding】2018-11-06 09:39:26.720 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/wx/api/fpTeacher],methods=[GET]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.winterchen.controller.OrderInfoController.fpTeacher(java.lang.String,java.lang.String)
【xkcoding】2018-11-06 09:39:26.721 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/order/list],methods=[GET]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.winterchen.controller.OrderManageController.list(int,int,int,java.lang.String,int,int,java.lang.String,java.lang.String,java.lang.String)
【xkcoding】2018-11-06 09:39:26.722 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/order/show],methods=[GET]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.winterchen.controller.OrderManageController.show(java.lang.String,java.lang.String)
【xkcoding】2018-11-06 09:39:26.722 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/order/list7],methods=[GET]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.winterchen.controller.OrderManageController.list7(int,int,java.lang.String,java.lang.String,java.lang.String)
【xkcoding】2018-11-06 09:39:26.722 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/order/getTeachInfo],methods=[GET]}" onto public java.lang.Object com.winterchen.controller.OrderManageController.getTeachInfo(java.lang.String)
【xkcoding】2018-11-06 09:39:26.723 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/wx/api/evaluate],methods=[POST]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.winterchen.controller.OrderPxController.evaluate(com.winterchen.model.OrderPxDomain)
【xkcoding】2018-11-06 09:39:26.724 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/money/list],methods=[GET]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.winterchen.controller.ProportionController.list()
【xkcoding】2018-11-06 09:39:26.724 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/money/fp],methods=[POST]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.winterchen.controller.ProportionController.fp(com.winterchen.model.ProportionDomain)
【xkcoding】2018-11-06 09:39:26.725 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/evaluate/info],methods=[GET]}" onto public java.lang.Object com.winterchen.controller.PxInfoController.info(java.lang.String)
